-195.76
187.01
-23.17
147.71
-6.0244
-60.499
223.81
-149.41
106.02
-178.26
100.1
118.14
180.76
109.95
-116.58
139.65
96.16
223.18
186.17
231.69
-76.429
54.89
61.856
89.725
159.63
14.365
114.27
-36.669
-0.18296
59.828
-117.25
-192.46
121.91
24.831
-19.014
103.31
-147.64
-243
-45.977
168.71
236.39
4.0019
181.36
89.855
16.172
95.747
-163.18
146.29
154.89
121.44
166.73
-197.74
-132.56
90.67
128.96
80.762
58.746
-109.46
44.885
-159.65
-162.09
-94.588
96.214
124.66
-152.48
148.38
118.04
-61.358
-149.58
134.41
160.88
156.08
-178.06
3.6004
37.155
-81.845
-81.452
46.981
-133.05
88.1
-128.05
-99.447
182.7
-0.62543
-38.142
-188.43
-41.564
-128.2
-40.447
-209.14
152.41
107.45
141.71
-42.99
-109.69
50.13
-162.7
122.84
-33.924
20.134
-142.02
-150.29
-180.61
98.899
123.69
-105.5
58.543
145.53
129.14
-198.52
166.87
3.4271
31.566
144.77
53.153
-76.448
214.53
119.93
102.53
-170.97
61.628
-91.638
201.16
-162.54
107.86
203.26
19.181
-176.33
-190.11
-135.84
-185.01
-194.78
-157.25
-192.79
-51.265
-23.847
211.38
-84.591
-129.28
84.314
-99.307
246.97
80.392
110.75
127.19
-21.793
83.965
-116.12
32.3
-145.49
200.06
-97.168
-66.918
-52.129
-105.87
-157.54
-190.53
146.28
172.27
-172.29
135.93
26.122
79.736
-182.57
144.2
-134.6
-56.286
-19.118
78.602
211.24
-95.895
206.96
179.68
118.52
52.913
-69.908
-220.08
49.487
139.96
122.52
-56.635
-156.46
92.233
-23.249
-159.17
-30.513
-49.651
74.561
62.505
-215.02
112.19
62.331
76.04
-9.2617
8.244
-102.67
61.461
32.288
7.9959
120.25
55.421
-197.87
-98.373
-104.86
-105.91
-187.24
-154.35
-163.12
-159
149.74
6.0241
28.788
82.73
210.08
-190.77
-131.6
151.48
143.33
-155.99
27.618
91.775
31.681
152.43
-43.064
-170.21
203.91
-85.918
-123.71
170.08
-116.36
94.831
184.98
232.47
-121.92
-125.81
-147.67
-110.43
-178.12
129.8
50.3
127.54
-3.9403
-198.08
181.56
-2.0576
153.18
122.73
-183.04
205.72
-166.07
117.3
-14.747
148.83
-115.17
4.8996
-155.99
113.9
65.275
65.906
-214.57
49.639
127.97
-129.74
-27.412
126.2
-115.96
-197.87
82.876
-9.8711
0.37654
100.16
-31.292
-190.26
157.21
-97.47
-19.93
64.167
155.15
126.15
19.161
29.937
49.522
-120.4
-92.394
-78.246
25.543
8.6191
-20.414
166.2
30.426
119.16
8.1604
-184.56
-15.153
237.63
-142.61
-144.72
92.283
96.157
-210.64
0.60173
-64.59
-143.03
105.75
-179.85
-226.28
228.31
-213.3
-119.83
152.62
-46.757
-15.448
-6.4675
-103.49
-136.24
-25.489
-100.29
114.12
-126.22
91.731
-145.03
-160.63
127.21
122.27
-30.161
18.131
148.11
-85.228
230.84
-11.645
216.3
-234.55
38.835
-211.98
19.732
-209.53
